Test_ID,theta1,theta2,Pt,type,panel_a_in,panel_b_in,source_dataset,source_test_id,csv_path
6x8_157,78.0,-26.0,7610.389501731962,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_157,data/New_Data/csv_6x8_Case4/force_disp_Test_157.csv
6x8_158,17.0,-43.0,7455.810587404853,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_158,data/New_Data/csv_6x8_Case4/force_disp_Test_158.csv
6x8_159,-9.0,-4.0,4267.542858404089,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_159,data/New_Data/csv_6x8_Case4/force_disp_Test_159.csv
6x8_160,47.0,-13.0,7323.433927324804,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_160,data/New_Data/csv_6x8_Case4/force_disp_Test_160.csv
6x8_161,-43.0,-45.0,10437.139162342337,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_161,data/New_Data/csv_6x8_Case4/force_disp_Test_161.csv
6x8_162,-71.0,-11.0,6772.271893460154,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_162,data/New_Data/csv_6x8_Case4/force_disp_Test_162.csv
6x8_163,-84.0,28.0,7571.172369407428,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_163,data/New_Data/csv_6x8_Case4/force_disp_Test_163.csv
6x8_164,-16.0,-5.0,5038.163977626102,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_164,data/New_Data/csv_6x8_Case4/force_disp_Test_164.csv
6x8_165,-5.0,10.0,4616.582490604712,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_165,data/New_Data/csv_6x8_Case4/force_disp_Test_165.csv
6x8_166,-61.0,-3.0,6840.473835881717,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_166,data/New_Data/csv_6x8_Case4/force_disp_Test_166.csv
6x8_167,-4.0,-6.0,4488.450351485556,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_167,data/New_Data/csv_6x8_Case4/force_disp_Test_167.csv
6x8_168,-5.0,-1.0,11591.474641550583,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_168,data/New_Data/csv_6x8_Case4/force_disp_Test_168.csv
6x8_169,58.0,-70.0,7739.8607075403825,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_169,data/New_Data/csv_6x8_Case4/force_disp_Test_169.csv
6x8_170,-35.0,-50.0,9210.473663926265,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_170,data/New_Data/csv_6x8_Case4/force_disp_Test_170.csv
6x8_171,-6.0,-18.0,5081.54076738477,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_171,data/New_Data/csv_6x8_Case4/force_disp_Test_171.csv
6x8_172,-68.0,5.0,6756.282934545184,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_172,data/New_Data/csv_6x8_Case4/force_disp_Test_172.csv
6x8_173,82.0,-55.0,7446.86356777576,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_173,data/New_Data/csv_6x8_Case4/force_disp_Test_173.csv
6x8_174,-76.0,51.0,9017.341679504323,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_174,data/New_Data/csv_6x8_Case4/force_disp_Test_174.csv
6x8_175,-73.0,85.0,4298.531024147931,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_175,data/New_Data/csv_6x8_Case4/force_disp_Test_175.csv
6x8_176,-36.0,30.0,8548.73040465072,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_176,data/New_Data/csv_6x8_Case4/force_disp_Test_176.csv
6x8_177,25.0,-81.0,7427.862084587249,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_177,data/New_Data/csv_6x8_Case4/force_disp_Test_177.csv
6x8_178,27.0,63.0,8186.938122022841,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_178,data/New_Data/csv_6x8_Case4/force_disp_Test_178.csv
6x8_179,73.0,-44.0,8956.674580669807,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_179,data/New_Data/csv_6x8_Case4/force_disp_Test_179.csv
6x8_180,-14.0,88.0,6540.939492371669,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_180,data/New_Data/csv_6x8_Case4/force_disp_Test_180.csv
6x8_181,88.0,45.0,8447.547484966599,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_181,data/New_Data/csv_6x8_Case4/force_disp_Test_181.csv
6x8_182,-14.0,42.0,7184.729909020651,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_182,data/New_Data/csv_6x8_Case4/force_disp_Test_182.csv
6x8_183,37.0,63.0,9004.373983872552,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_183,data/New_Data/csv_6x8_Case4/force_disp_Test_183.csv
6x8_184,83.0,43.0,8465.3020747716,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_184,data/New_Data/csv_6x8_Case4/force_disp_Test_184.csv
6x8_185,-18.0,49.0,7665.455632397459,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_185,data/New_Data/csv_6x8_Case4/force_disp_Test_185.csv
6x8_186,-54.0,1.0,6943.000399302032,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_186,data/New_Data/csv_6x8_Case4/force_disp_Test_186.csv
6x8_187,-47.0,-37.0,9521.431627939932,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_187,data/New_Data/csv_6x8_Case4/force_disp_Test_187.csv
6x8_188,-40.0,56.0,9673.450888141793,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_188,data/New_Data/csv_6x8_Case4/force_disp_Test_188.csv
6x8_189,34.0,0.0,6082.068388142859,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_189,data/New_Data/csv_6x8_Case4/force_disp_Test_189.csv
6x8_190,-80.0,40.0,8425.356405442357,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_190,data/New_Data/csv_6x8_Case4/force_disp_Test_190.csv
6x8_191,-75.0,6.0,6429.327393041925,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_191,data/New_Data/csv_6x8_Case4/force_disp_Test_191.csv
6x8_192,89.0,-86.0,3263.3188186067814,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_192,data/New_Data/csv_6x8_Case4/force_disp_Test_192.csv
6x8_193,48.0,41.0,10046.174480990912,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_193,data/New_Data/csv_6x8_Case4/force_disp_Test_193.csv
6x8_194,-11.0,-16.0,5237.654919306807,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_194,data/New_Data/csv_6x8_Case4/force_disp_Test_194.csv
6x8_195,12.0,71.0,6946.349910892112,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_195,data/New_Data/csv_6x8_Case4/force_disp_Test_195.csv
6x8_196,-32.0,84.0,7821.786440860429,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_196,data/New_Data/csv_6x8_Case4/force_disp_Test_196.csv
6x8_197,-80.0,-38.0,8317.76013648186,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_197,data/New_Data/csv_6x8_Case4/force_disp_Test_197.csv
6x8_198,-82.0,-53.0,7928.287032672046,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_198,data/New_Data/csv_6x8_Case4/force_disp_Test_198.csv
6x8_199,-45.0,82.0,8574.72791292092,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_199,data/New_Data/csv_6x8_Case4/force_disp_Test_199.csv
6x8_200,88.0,-42.0,8316.444040223607,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_200,data/New_Data/csv_6x8_Case4/force_disp_Test_200.csv
6x8_201,-73.0,-27.0,7831.371908690561,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_201,data/New_Data/csv_6x8_Case4/force_disp_Test_201.csv
6x8_202,-24.0,-76.0,7462.219246770399,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_202,data/New_Data/csv_6x8_Case4/force_disp_Test_202.csv
6x8_203,33.0,58.0,8859.81603558297,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_203,data/New_Data/csv_6x8_Case4/force_disp_Test_203.csv
6x8_204,27.0,-22.0,7044.645326569065,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_204,data/New_Data/csv_6x8_Case4/force_disp_Test_204.csv
6x8_205,-58.0,-50.0,10405.310858162955,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_205,data/New_Data/csv_6x8_Case4/force_disp_Test_205.csv
6x8_206,4.0,90.0,6074.071427162674,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_206,data/New_Data/csv_6x8_Case4/force_disp_Test_206.csv
6x8_207,19.0,-83.0,6877.81567878057,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_207,data/New_Data/csv_6x8_Case4/force_disp_Test_207.csv
6x8_208,-87.0,47.0,8521.277528450852,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_208,data/New_Data/csv_6x8_Case4/force_disp_Test_208.csv
6x8_209,58.0,-69.0,7790.152050882739,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_209,data/New_Data/csv_6x8_Case4/force_disp_Test_209.csv
6x8_210,-10.0,23.0,5820.59639528756,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_210,data/New_Data/csv_6x8_Case4/force_disp_Test_210.csv
6x8_211,55.0,-59.0,8977.951214951056,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_211,data/New_Data/csv_6x8_Case4/force_disp_Test_211.csv
6x8_212,-63.0,54.0,9102.073316116324,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_212,data/New_Data/csv_6x8_Case4/force_disp_Test_212.csv
6x8_213,67.0,-42.0,9206.236256584609,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_213,data/New_Data/csv_6x8_Case4/force_disp_Test_213.csv
6x8_214,63.0,-14.0,7279.9161091390515,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_214,data/New_Data/csv_6x8_Case4/force_disp_Test_214.csv
6x8_215,9.0,13.0,4849.314193866626,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_215,data/New_Data/csv_6x8_Case4/force_disp_Test_215.csv
6x8_216,-10.0,59.0,7242.66427212453,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_216,data/New_Data/csv_6x8_Case4/force_disp_Test_216.csv
6x8_217,21.0,56.0,7853.240550876927,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_217,data/New_Data/csv_6x8_Case4/force_disp_Test_217.csv
6x8_218,5.0,-15.0,4867.449820563283,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_218,data/New_Data/csv_6x8_Case4/force_disp_Test_218.csv
6x8_219,-7.0,65.0,6932.388083725194,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_219,data/New_Data/csv_6x8_Case4/force_disp_Test_219.csv
6x8_220,14.0,-23.0,5967.011292460819,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_220,data/New_Data/csv_6x8_Case4/force_disp_Test_220.csv
6x8_221,74.0,-56.0,8068.908987704633,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_221,data/New_Data/csv_6x8_Case4/force_disp_Test_221.csv
6x8_222,7.0,-80.0,6386.412938996282,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_222,data/New_Data/csv_6x8_Case4/force_disp_Test_222.csv
6x8_223,-78.0,-48.0,8770.61738588107,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_223,data/New_Data/csv_6x8_Case4/force_disp_Test_223.csv
6x8_224,-4.0,-43.0,6756.134135417976,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_224,data/New_Data/csv_6x8_Case4/force_disp_Test_224.csv
6x8_225,2.0,-73.0,6553.797028649301,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_225,data/New_Data/csv_6x8_Case4/force_disp_Test_225.csv
6x8_226,-42.0,80.0,8504.552723978,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_226,data/New_Data/csv_6x8_Case4/force_disp_Test_226.csv
6x8_227,-42.0,-6.0,6687.500769842818,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_227,data/New_Data/csv_6x8_Case4/force_disp_Test_227.csv
6x8_228,60.0,-31.0,8734.503444664257,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_228,data/New_Data/csv_6x8_Case4/force_disp_Test_228.csv
6x8_229,42.0,86.0,8332.300372542817,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_229,data/New_Data/csv_6x8_Case4/force_disp_Test_229.csv
6x8_230,-44.0,-30.0,8628.477266734028,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_230,data/New_Data/csv_6x8_Case4/force_disp_Test_230.csv
6x8_231,-69.0,24.0,7851.701228449493,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_231,data/New_Data/csv_6x8_Case4/force_disp_Test_231.csv
6x8_232,-8.0,-27.0,5854.452901889895,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_232,data/New_Data/csv_6x8_Case4/force_disp_Test_232.csv
6x8_233,61.0,-20.0,7754.9070704342,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_233,data/New_Data/csv_6x8_Case4/force_disp_Test_233.csv
6x8_234,-49.0,-40.0,9870.65127412545,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_234,data/New_Data/csv_6x8_Case4/force_disp_Test_234.csv
6x8_235,-62.0,7.0,6933.2492408652315,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_235,data/New_Data/csv_6x8_Case4/force_disp_Test_235.csv
6x8_236,16.0,-57.0,7618.114801552607,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_236,data/New_Data/csv_6x8_Case4/force_disp_Test_236.csv
6x8_237,-32.0,66.0,8551.364840916036,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_237,data/New_Data/csv_6x8_Case4/force_disp_Test_237.csv
6x8_238,64.0,-22.0,7883.04153052559,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_238,data/New_Data/csv_6x8_Case4/force_disp_Test_238.csv
6x8_239,30.0,17.0,6745.651579757251,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_239,data/New_Data/csv_6x8_Case4/force_disp_Test_239.csv
6x8_240,53.0,26.0,8282.711023932668,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_240,data/New_Data/csv_6x8_Case4/force_disp_Test_240.csv
6x8_241,13.0,6.0,4712.504330772433,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_241,data/New_Data/csv_6x8_Case4/force_disp_Test_241.csv
6x8_242,-31.0,60.0,8734.78748660295,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_242,data/New_Data/csv_6x8_Case4/force_disp_Test_242.csv
6x8_243,-63.0,-63.0,7489.867644310873,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_243,data/New_Data/csv_6x8_Case4/force_disp_Test_243.csv
6x8_244,85.0,-58.0,6585.13957749185,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_244,data/New_Data/csv_6x8_Case4/force_disp_Test_244.csv
6x8_245,-34.0,-14.0,6645.13716517518,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_245,data/New_Data/csv_6x8_Case4/force_disp_Test_245.csv
6x8_246,60.0,61.0,8016.524719105659,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_246,data/New_Data/csv_6x8_Case4/force_disp_Test_246.csv
6x8_247,-83.0,78.0,3910.3576392995824,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_247,data/New_Data/csv_6x8_Case4/force_disp_Test_247.csv
6x8_248,6.0,27.0,5791.436961737282,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_248,data/New_Data/csv_6x8_Case4/force_disp_Test_248.csv
6x8_249,6.0,16.0,5014.3416237022275,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_249,data/New_Data/csv_6x8_Case4/force_disp_Test_249.csv
6x8_250,-47.0,64.0,9693.143819672801,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_250,data/New_Data/csv_6x8_Case4/force_disp_Test_250.csv
6x8_251,-69.0,0.0,6560.822273593419,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_251,data/New_Data/csv_6x8_Case4/force_disp_Test_251.csv
6x8_252,-82.0,-45.0,8531.870916889393,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_252,data/New_Data/csv_6x8_Case4/force_disp_Test_252.csv
6x8_253,56.0,-34.0,9073.869971416205,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_253,data/New_Data/csv_6x8_Case4/force_disp_Test_253.csv
6x8_254,-75.0,-17.0,6987.70638296544,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_254,data/New_Data/csv_6x8_Case4/force_disp_Test_254.csv
6x8_255,32.0,-60.0,8796.646424600342,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_255,data/New_Data/csv_6x8_Case4/force_disp_Test_255.csv
6x8_256,-25.0,-11.0,5836.440591966097,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_256,data/New_Data/csv_6x8_Case4/force_disp_Test_256.csv
6x8_257,65.0,80.0,5628.329122277541,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_257,data/New_Data/csv_6x8_Case4/force_disp_Test_257.csv
6x8_258,54.0,-18.0,7719.553151008214,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_258,data/New_Data/csv_6x8_Case4/force_disp_Test_258.csv
6x8_259,-6.0,38.0,6513.434386820206,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_259,data/New_Data/csv_6x8_Case4/force_disp_Test_259.csv
6x8_260,-50.0,68.0,9565.940024932668,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_260,data/New_Data/csv_6x8_Case4/force_disp_Test_260.csv
6x8_261,-14.0,-28.0,6248.642845926579,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_261,data/New_Data/csv_6x8_Case4/force_disp_Test_261.csv
6x8_262,-57.0,76.0,7558.521585328418,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_262,data/New_Data/csv_6x8_Case4/force_disp_Test_262.csv
6x8_263,-24.0,2.0,5480.171510131111,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_263,data/New_Data/csv_6x8_Case4/force_disp_Test_263.csv
6x8_264,87.0,-65.0,5286.27500763011,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_264,data/New_Data/csv_6x8_Case4/force_disp_Test_264.csv
6x8_265,-25.0,-84.0,7362.834359831665,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_265,data/New_Data/csv_6x8_Case4/force_disp_Test_265.csv
6x8_266,-26.0,-39.0,7999.906321739766,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_266,data/New_Data/csv_6x8_Case4/force_disp_Test_266.csv
6x8_267,-33.0,-46.0,9025.507685443468,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_267,data/New_Data/csv_6x8_Case4/force_disp_Test_267.csv
6x8_268,-59.0,29.0,8528.921784722004,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_268,data/New_Data/csv_6x8_Case4/force_disp_Test_268.csv
6x8_269,-60.0,60.0,8248.923787334112,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_269,data/New_Data/csv_6x8_Case4/force_disp_Test_269.csv
6x8_270,10.0,76.0,6605.337987169939,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_270,data/New_Data/csv_6x8_Case4/force_disp_Test_270.csv
6x8_271,-30.0,50.0,8798.518890412499,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_271,data/New_Data/csv_6x8_Case4/force_disp_Test_271.csv
6x8_272,72.0,69.0,5881.108702172178,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_272,data/New_Data/csv_6x8_Case4/force_disp_Test_272.csv
6x8_273,81.0,62.0,6032.558029957592,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_273,data/New_Data/csv_6x8_Case4/force_disp_Test_273.csv
6x8_274,30.0,-25.0,7629.616753920288,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_274,data/New_Data/csv_6x8_Case4/force_disp_Test_274.csv
6x8_275,80.0,-20.0,7028.847522719755,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_275,data/New_Data/csv_6x8_Case4/force_disp_Test_275.csv
6x8_276,-88.0,70.0,4555.869102414041,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_276,data/New_Data/csv_6x8_Case4/force_disp_Test_276.csv
6x8_277,57.0,88.0,6677.546177430286,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_277,data/New_Data/csv_6x8_Case4/force_disp_Test_277.csv
6x8_278,18.0,78.0,6986.401290238939,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_278,data/New_Data/csv_6x8_Case4/force_disp_Test_278.csv
6x8_279,-88.0,-89.0,3213.761617080221,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_279,data/New_Data/csv_6x8_Case4/force_disp_Test_279.csv
6x8_280,-31.0,-12.0,6444.851030607163,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_280,data/New_Data/csv_6x8_Case4/force_disp_Test_280.csv
6x8_281,-72.0,-17.0,7200.763124621847,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_281,data/New_Data/csv_6x8_Case4/force_disp_Test_281.csv
6x8_282,25.0,-74.0,7657.1672168572795,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_282,data/New_Data/csv_6x8_Case4/force_disp_Test_282.csv
6x8_283,34.0,-21.0,7306.768838299252,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_283,data/New_Data/csv_6x8_Case4/force_disp_Test_283.csv
6x8_284,16.0,16.0,5663.779520126856,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_284,data/New_Data/csv_6x8_Case4/force_disp_Test_284.csv
6x8_285,-21.0,55.0,7933.874078893078,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_285,data/New_Data/csv_6x8_Case4/force_disp_Test_285.csv
6x8_286,40.0,-87.0,8252.835828434652,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_286,data/New_Data/csv_6x8_Case4/force_disp_Test_286.csv
6x8_287,-77.0,22.0,7284.815639990839,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_287,data/New_Data/csv_6x8_Case4/force_disp_Test_287.csv
6x8_288,37.0,70.0,8663.786558560198,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_288,data/New_Data/csv_6x8_Case4/force_disp_Test_288.csv
6x8_289,-9.0,44.0,6906.107339208253,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_289,data/New_Data/csv_6x8_Case4/force_disp_Test_289.csv
6x8_290,20.0,-82.0,7052.750141698297,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_290,data/New_Data/csv_6x8_Case4/force_disp_Test_290.csv
6x8_291,26.0,5.0,5775.2654415921625,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_291,data/New_Data/csv_6x8_Case4/force_disp_Test_291.csv
6x8_292,71.0,-88.0,4440.815415954187,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_292,data/New_Data/csv_6x8_Case4/force_disp_Test_292.csv
6x8_293,-28.0,11.0,6159.111269899296,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_293,data/New_Data/csv_6x8_Case4/force_disp_Test_293.csv
6x8_294,-71.0,-57.0,7786.067680964321,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_294,data/New_Data/csv_6x8_Case4/force_disp_Test_294.csv
6x8_295,-84.0,-9.0,6279.295256327633,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_295,data/New_Data/csv_6x8_Case4/force_disp_Test_295.csv
6x8_296,-48.0,82.0,8642.350030281408,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_296,data/New_Data/csv_6x8_Case4/force_disp_Test_296.csv
6x8_297,-13.0,-4.0,4755.711890487717,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_297,data/New_Data/csv_6x8_Case4/force_disp_Test_297.csv
6x8_298,-19.0,-23.0,6383.194555592167,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_298,data/New_Data/csv_6x8_Case4/force_disp_Test_298.csv
6x8_299,5.0,-32.0,6165.130861327447,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_299,data/New_Data/csv_6x8_Case4/force_disp_Test_299.csv
6x8_300,51.0,46.0,10588.056327098047,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_300,data/New_Data/csv_6x8_Case4/force_disp_Test_300.csv
