geometry,panel_a_in,panel_b_in,source_dataset,case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_082,85.0,48.0,5285.141937458496,2,0.6083333333333333,0.3233333333333333,0.6083333333333333,0.06833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_082.csv,data/New_data/8x8_Case4/Original/plot_Test_082_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_083,-12.0,85.0,4198.382432559146,2,0.5933333333333334,0.105,0.5933333333333334,0.3016666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_083.csv,data/New_data/8x8_Case4/Original/plot_Test_083_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_084,77.0,-48.0,5628.180711447854,2,0.5283333333333333,0.39166666666666666,0.5283333333333333,0.08,high,data/New_data/8x8_Case4/csv/force_disp_Test_084.csv,data/New_data/8x8_Case4/Original/plot_Test_084_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_085,45.0,75.0,5669.4289757575825,2,0.605,0.32666666666666666,0.605,0.06833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_085.csv,data/New_data/8x8_Case4/Original/plot_Test_085_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_086,-41.0,-54.0,6841.532431490997,2,0.5783333333333334,0.295,0.5783333333333334,0.12666666666666668,high,data/New_data/8x8_Case4/csv/force_disp_Test_086.csv,data/New_data/8x8_Case4/Original/plot_Test_086_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_087,-38.0,89.0,5040.7985395543565,2,0.7216666666666667,0.20833333333333334,0.7216666666666667,0.07,medium,data/New_data/8x8_Case4/csv/force_disp_Test_087.csv,data/New_data/8x8_Case4/Original/plot_Test_087_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_088,23.0,33.0,6275.406838615661,3,0.6033333333333334,0.07666666666666666,0.32,0.6033333333333334,high,data/New_data/8x8_Case4/csv/force_disp_Test_088.csv,data/New_data/8x8_Case4/Original/plot_Test_088_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_089,18.0,-35.0,5925.446041446913,3,0.5966666666666667,0.056666666666666664,0.3466666666666667,0.5966666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_089.csv,data/New_data/8x8_Case4/Original/plot_Test_089_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_090,-65.0,24.0,5517.707394730965,2,0.73,0.07166666666666667,0.73,0.19833333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_090.csv,data/New_data/8x8_Case4/Original/plot_Test_090_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_091,11.0,36.0,5551.947821633755,3,0.7,0.03,0.27,0.7,medium,data/New_data/8x8_Case4/csv/force_disp_Test_091.csv,data/New_data/8x8_Case4/Original/plot_Test_091_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_092,-38.0,-40.0,7338.688659752844,2,0.555,0.22,0.555,0.225,high,data/New_data/8x8_Case4/csv/force_disp_Test_092.csv,data/New_data/8x8_Case4/Original/plot_Test_092_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_093,-70.0,-78.0,3767.8638945992357,2,0.5166666666666667,0.4066666666666667,0.5166666666666667,0.07666666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_093.csv,data/New_data/8x8_Case4/Original/plot_Test_093_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_094,73.0,-55.0,5911.174039522077,2,0.4666666666666667,0.4583333333333333,0.4666666666666667,0.075,high,data/New_data/8x8_Case4/csv/force_disp_Test_094.csv,data/New_data/8x8_Case4/Original/plot_Test_094_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_095,68.0,-30.0,5567.214456656735,2,0.72,0.12666666666666668,0.72,0.15333333333333332,medium,data/New_data/8x8_Case4/csv/force_disp_Test_095.csv,data/New_data/8x8_Case4/Original/plot_Test_095_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_096,84.0,-52.0,5332.283882503391,2,0.48833333333333334,0.43333333333333335,0.48833333333333334,0.07833333333333334,high,data/New_data/8x8_Case4/csv/force_disp_Test_096.csv,data/New_data/8x8_Case4/Original/plot_Test_096_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_097,-46.0,-23.0,6078.684849307933,2,0.5033333333333333,0.08833333333333333,0.5033333333333333,0.4083333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_097.csv,data/New_data/8x8_Case4/Original/plot_Test_097_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_098,-1.0,36.0,5556.815577206858,3,0.7333333333333333,0.016666666666666666,0.25,0.7333333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_098.csv,data/New_data/8x8_Case4/Original/plot_Test_098_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_099,90.0,40.0,5090.936272818905,2,0.5733333333333334,0.33,0.5733333333333334,0.09666666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_099.csv,data/New_data/8x8_Case4/Original/plot_Test_099_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_100,69.0,62.0,5541.392523080407,2,0.4816666666666667,0.4766666666666667,0.4816666666666667,0.041666666666666664,high,data/New_data/8x8_Case4/csv/force_disp_Test_100.csv,data/New_data/8x8_Case4/Original/plot_Test_100_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_101,48.0,15.0,5712.411234695455,3,0.48333333333333334,0.05333333333333334,0.4633333333333333,0.48333333333333334,high,data/New_data/8x8_Case4/csv/force_disp_Test_101.csv,data/New_data/8x8_Case4/Original/plot_Test_101_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_102,76.0,-24.0,4971.603958387639,2,0.705,0.09666666666666666,0.705,0.19833333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_102.csv,data/New_data/8x8_Case4/Original/plot_Test_102_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_103,66.0,14.0,5048.477384049053,2,0.6433333333333333,0.06166666666666667,0.6433333333333333,0.295,high,data/New_data/8x8_Case4/csv/force_disp_Test_103.csv,data/New_data/8x8_Case4/Original/plot_Test_103_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_104,83.0,3.0,3944.2451119482002,3,0.52,0.1,0.38,0.52,high,data/New_data/8x8_Case4/csv/force_disp_Test_104.csv,data/New_data/8x8_Case4/Original/plot_Test_104_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_105,89.0,-77.0,2784.9680615988336,1,0.5166666666666667,0.5166666666666667,0.4216666666666667,0.06166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_105.csv,data/New_data/8x8_Case4/Original/plot_Test_105_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_106,-12.0,43.0,5751.923471731576,2,0.48833333333333334,0.05,0.48833333333333334,0.46166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_106.csv,data/New_data/8x8_Case4/Original/plot_Test_106_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_107,69.0,8.0,4563.510717066899,2,0.5866666666666667,0.06833333333333333,0.5866666666666667,0.345,high,data/New_data/8x8_Case4/csv/force_disp_Test_107.csv,data/New_data/8x8_Case4/Original/plot_Test_107_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_108,46.0,-72.0,5896.010147592838,2,0.5616666666666666,0.36333333333333334,0.5616666666666666,0.075,high,data/New_data/8x8_Case4/csv/force_disp_Test_108.csv,data/New_data/8x8_Case4/Original/plot_Test_108_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_109,-69.0,17.0,4929.5489664530605,2,0.7166666666666667,0.055,0.7166666666666667,0.22833333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_109.csv,data/New_data/8x8_Case4/Original/plot_Test_109_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_110,-51.0,1.0,5278.809007153863,2,0.5016666666666667,0.04,0.5016666666666667,0.4583333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_110.csv,data/New_data/8x8_Case4/Original/plot_Test_110_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_111,7.0,87.0,3849.0300386143745,2,0.5433333333333333,0.09666666666666666,0.5433333333333333,0.36,high,data/New_data/8x8_Case4/csv/force_disp_Test_111.csv,data/New_data/8x8_Case4/Original/plot_Test_111_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_112,21.0,-8.0,5386.785174280919,3,0.835,0.0016666666666666668,0.16333333333333333,0.835,medium,data/New_data/8x8_Case4/csv/force_disp_Test_112.csv,data/New_data/8x8_Case4/Original/plot_Test_112_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_113,35.0,-2.0,5384.739640654454,3,0.8066666666666666,0.016666666666666666,0.17666666666666667,0.8066666666666666,medium,data/New_data/8x8_Case4/csv/force_disp_Test_113.csv,data/New_data/8x8_Case4/Original/plot_Test_113_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_114,-35.0,-78.0,5222.914055470661,2,0.705,0.15333333333333332,0.705,0.14166666666666666,medium,data/New_data/8x8_Case4/csv/force_disp_Test_114.csv,data/New_data/8x8_Case4/Original/plot_Test_114_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_115,22.0,74.0,4965.063057742168,2,0.8016666666666666,0.06,0.8016666666666666,0.13833333333333334,medium,data/New_data/8x8_Case4/csv/force_disp_Test_115.csv,data/New_data/8x8_Case4/Original/plot_Test_115_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_116,12.0,-85.0,4201.873786700601,2,0.5233333333333333,0.11333333333333333,0.5233333333333333,0.36333333333333334,high,data/New_data/8x8_Case4/csv/force_disp_Test_116.csv,data/New_data/8x8_Case4/Original/plot_Test_116_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_117,-87.0,33.0,4884.778796260707,2,0.745,0.14166666666666666,0.745,0.11333333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_117.csv,data/New_data/8x8_Case4/Original/plot_Test_117_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_118,54.0,-88.0,5229.660739150098,2,0.48833333333333334,0.44,0.48833333333333334,0.07166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_118.csv,data/New_data/8x8_Case4/Original/plot_Test_118_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_119,31.0,-10.0,5539.759207789687,3,0.805,0.02,0.175,0.805,medium,data/New_data/8x8_Case4/csv/force_disp_Test_119.csv,data/New_data/8x8_Case4/Original/plot_Test_119_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_120,-58.0,-26.0,5878.255602479533,2,0.6433333333333333,0.095,0.6433333333333333,0.26166666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_120.csv,data/New_data/8x8_Case4/Original/plot_Test_120_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_121,-50.0,14.0,5675.068779697288,2,0.5333333333333333,0.05333333333333334,0.5333333333333333,0.41333333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_121.csv,data/New_data/8x8_Case4/Original/plot_Test_121_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_122,20.0,-73.0,4920.210070410504,2,0.74,0.065,0.74,0.195,medium,data/New_data/8x8_Case4/csv/force_disp_Test_122.csv,data/New_data/8x8_Case4/Original/plot_Test_122_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_123,76.0,4.0,4324.6132507525035,3,0.5216666666666666,0.1,0.37833333333333335,0.5216666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_123.csv,data/New_data/8x8_Case4/Original/plot_Test_123_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_124,42.0,-66.0,6209.79206527621,2,0.6033333333333334,0.30833333333333335,0.6033333333333334,0.08833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_124.csv,data/New_data/8x8_Case4/Original/plot_Test_124_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_125,-3.0,72.0,4341.607088190484,2,0.54,0.08666666666666667,0.54,0.37333333333333335,high,data/New_data/8x8_Case4/csv/force_disp_Test_125.csv,data/New_data/8x8_Case4/Original/plot_Test_125_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_126,-8.0,18.0,5406.434928622647,3,0.63,0.0016666666666666668,0.36833333333333335,0.63,high,data/New_data/8x8_Case4/csv/force_disp_Test_126.csv,data/New_data/8x8_Case4/Original/plot_Test_126_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_127,-66.0,77.0,4342.321180761343,2,0.51,0.44,0.51,0.05,high,data/New_data/8x8_Case4/csv/force_disp_Test_127.csv,data/New_data/8x8_Case4/Original/plot_Test_127_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_128,59.0,-70.0,6169.744815598298,1,0.5316666666666666,0.5316666666666666,0.43166666666666664,0.03666666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_128.csv,data/New_data/8x8_Case4/Original/plot_Test_128_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_129,24.0,11.0,5614.648460624056,3,0.8566666666666667,0.008333333333333333,0.135,0.8566666666666667,low,data/New_data/8x8_Case4/csv/force_disp_Test_129.csv,data/New_data/8x8_Case4/Original/plot_Test_129_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_130,-59.0,12.0,5383.20262964873,2,0.625,0.04666666666666667,0.625,0.3283333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_130.csv,data/New_data/8x8_Case4/Original/plot_Test_130_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_131,41.0,53.0,6908.643982115371,2,0.5733333333333334,0.31166666666666665,0.5733333333333334,0.115,high,data/New_data/8x8_Case4/csv/force_disp_Test_131.csv,data/New_data/8x8_Case4/Original/plot_Test_131_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_132,38.0,35.0,7129.9730925313115,2,0.495,0.20833333333333334,0.495,0.2966666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_132.csv,data/New_data/8x8_Case4/Original/plot_Test_132_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_133,-21.0,37.0,6221.646179193704,3,0.49333333333333335,0.08666666666666667,0.42,0.49333333333333335,high,data/New_data/8x8_Case4/csv/force_disp_Test_133.csv,data/New_data/8x8_Case4/Original/plot_Test_133_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_134,-56.0,37.0,6591.27454541036,2,0.66,0.23666666666666666,0.66,0.10333333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_134.csv,data/New_data/8x8_Case4/Original/plot_Test_134_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_135,39.0,-76.0,5522.12689960489,2,0.6583333333333333,0.23666666666666666,0.6583333333333333,0.105,high,data/New_data/8x8_Case4/csv/force_disp_Test_135.csv,data/New_data/8x8_Case4/Original/plot_Test_135_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_136,8.0,-68.0,4757.9858468053535,2,0.6783333333333333,0.05,0.6783333333333333,0.27166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_136.csv,data/New_data/8x8_Case4/Original/plot_Test_136_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_137,68.0,53.0,6257.26568709228,2,0.525,0.4066666666666667,0.525,0.06833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_137.csv,data/New_data/8x8_Case4/Original/plot_Test_137_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_138,-28.0,-75.0,5135.016463880489,2,0.7083333333333334,0.11,0.7083333333333334,0.18166666666666667,medium,data/New_data/8x8_Case4/csv/force_disp_Test_138.csv,data/New_data/8x8_Case4/Original/plot_Test_138_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_139,-52.0,-36.0,6649.2554796134755,2,0.6016666666666667,0.21833333333333332,0.6016666666666667,0.18,high,data/New_data/8x8_Case4/csv/force_disp_Test_139.csv,data/New_data/8x8_Case4/Original/plot_Test_139_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_140,1.0,-3.0,9812.454612273514,3,0.9083333333333333,0.006666666666666667,0.085,0.9083333333333333,low,data/New_data/8x8_Case4/csv/force_disp_Test_140.csv,data/New_data/8x8_Case4/Original/plot_Test_140_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_141,79.0,49.0,5501.692907303858,2,0.5883333333333334,0.3433333333333333,0.5883333333333334,0.06833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_141.csv,data/New_data/8x8_Case4/Original/plot_Test_141_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_142,56.0,10.0,5378.158773666985,2,0.5283333333333333,0.045,0.5283333333333333,0.4266666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_142.csv,data/New_data/8x8_Case4/Original/plot_Test_142_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_143,39.0,-35.0,7200.629831170267,2,0.5133333333333333,0.22333333333333333,0.5133333333333333,0.2633333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_143.csv,data/New_data/8x8_Case4/Original/plot_Test_143_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_144,-86.0,-39.0,5092.2717418326865,2,0.6433333333333333,0.23666666666666666,0.6433333333333333,0.12,high,data/New_data/8x8_Case4/csv/force_disp_Test_144.csv,data/New_data/8x8_Case4/Original/plot_Test_144_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_145,29.0,32.0,6818.416907123097,3,0.5366666666666666,0.11666666666666667,0.3466666666666667,0.5366666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_145.csv,data/New_data/8x8_Case4/Original/plot_Test_145_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_146,-41.0,-28.0,6497.607281512817,2,0.5133333333333333,0.11,0.5133333333333333,0.37666666666666665,high,data/New_data/8x8_Case4/csv/force_disp_Test_146.csv,data/New_data/8x8_Case4/Original/plot_Test_146_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_147,47.0,23.0,6094.534426967528,2,0.53,0.08666666666666667,0.53,0.38333333333333336,high,data/New_data/8x8_Case4/csv/force_disp_Test_147.csv,data/New_data/8x8_Case4/Original/plot_Test_147_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_148,46.0,-62.0,6610.444312614568,2,0.5516666666666666,0.3616666666666667,0.5516666666666666,0.08666666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_148.csv,data/New_data/8x8_Case4/Original/plot_Test_148_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_149,24.0,-59.0,5824.555485630541,2,0.71,0.07,0.71,0.22,medium,data/New_data/8x8_Case4/csv/force_disp_Test_149.csv,data/New_data/8x8_Case4/Original/plot_Test_149_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_150,15.0,-47.0,5730.032278198862,2,0.51,0.05,0.51,0.44,high,data/New_data/8x8_Case4/csv/force_disp_Test_150.csv,data/New_data/8x8_Case4/Original/plot_Test_150_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_151,-66.0,-82.0,4023.532078867632,2,0.5316666666666666,0.395,0.5316666666666666,0.07333333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_151.csv,data/New_data/8x8_Case4/Original/plot_Test_151_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_152,-23.0,-66.0,5343.757771973382,2,0.6916666666666667,0.075,0.6916666666666667,0.23333333333333334,high,data/New_data/8x8_Case4/csv/force_disp_Test_152.csv,data/New_data/8x8_Case4/Original/plot_Test_152_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_153,50.0,-62.0,6765.554546962981,2,0.5083333333333333,0.4216666666666667,0.5083333333333333,0.07,high,data/New_data/8x8_Case4/csv/force_disp_Test_153.csv,data/New_data/8x8_Case4/Original/plot_Test_153_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_154,-65.0,-65.0,5406.456849993554,1,0.5066666666666667,0.5066666666666667,0.44166666666666665,0.051666666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_154.csv,data/New_data/8x8_Case4/Original/plot_Test_154_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_155,11.0,-32.0,5747.826899139963,3,0.7166666666666667,0.025,0.25833333333333336,0.7166666666666667,medium,data/New_data/8x8_Case4/csv/force_disp_Test_155.csv,data/New_data/8x8_Case4/Original/plot_Test_155_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_156,70.0,-86.0,3437.7405388736584,1,0.49666666666666665,0.49666666666666665,0.44166666666666665,0.06166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_156.csv,data/New_data/8x8_Case4/Original/plot_Test_156_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_157,78.0,-26.0,4944.276227952215,2,0.6966666666666667,0.11666666666666667,0.6966666666666667,0.18666666666666668,high,data/New_data/8x8_Case4/csv/force_disp_Test_157.csv,data/New_data/8x8_Case4/Original/plot_Test_157_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_158,17.0,-43.0,5941.112348025299,3,0.4716666666666667,0.06333333333333334,0.465,0.4716666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_158.csv,data/New_data/8x8_Case4/Original/plot_Test_158_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_159,-9.0,-4.0,4612.8769843549635,3,0.86,0.01,0.13,0.86,low,data/New_data/8x8_Case4/csv/force_disp_Test_159.csv,data/New_data/8x8_Case4/Original/plot_Test_159_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_160,47.0,-13.0,5675.996402923296,3,0.48333333333333334,0.051666666666666666,0.465,0.48333333333333334,high,data/New_data/8x8_Case4/csv/force_disp_Test_160.csv,data/New_data/8x8_Case4/Original/plot_Test_160_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_161,-43.0,-45.0,7497.737139846917,2,0.5333333333333333,0.325,0.5333333333333333,0.14166666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_161.csv,data/New_data/8x8_Case4/Original/plot_Test_161_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_162,-71.0,-11.0,4599.294178303902,2,0.65,0.06166666666666667,0.65,0.28833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_162.csv,data/New_data/8x8_Case4/Original/plot_Test_162_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_163,-84.0,28.0,4797.410433362092,2,0.7316666666666667,0.11333333333333333,0.7316666666666667,0.155,medium,data/New_data/8x8_Case4/csv/force_disp_Test_163.csv,data/New_data/8x8_Case4/Original/plot_Test_163_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_164,-16.0,-5.0,5056.352614122,3,0.7316666666666667,0.0033333333333333335,0.265,0.7316666666666667,medium,data/New_data/8x8_Case4/csv/force_disp_Test_164.csv,data/New_data/8x8_Case4/Original/plot_Test_164_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_165,-5.0,10.0,5090.954793240228,3,0.87,0.008333333333333333,0.12166666666666667,0.87,low,data/New_data/8x8_Case4/csv/force_disp_Test_165.csv,data/New_data/8x8_Case4/Original/plot_Test_165_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_166,-61.0,-3.0,4948.3297103265295,2,0.5916666666666667,0.043333333333333335,0.5916666666666667,0.365,high,data/New_data/8x8_Case4/csv/force_disp_Test_166.csv,data/New_data/8x8_Case4/Original/plot_Test_166_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_167,-4.0,-6.0,4869.091735251847,3,0.8783333333333333,0.01,0.11166666666666666,0.8783333333333333,low,data/New_data/8x8_Case4/csv/force_disp_Test_167.csv,data/New_data/8x8_Case4/Original/plot_Test_167_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_168,-5.0,-1.0,4920.81710064781,3,0.8766666666666667,0.008333333333333333,0.115,0.8766666666666667,low,data/New_data/8x8_Case4/csv/force_disp_Test_168.csv,data/New_data/8x8_Case4/Original/plot_Test_168_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_169,58.0,-70.0,6147.733388037361,1,0.5116666666666667,0.5116666666666667,0.44,0.04833333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_169.csv,data/New_data/8x8_Case4/Original/plot_Test_169_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_170,-35.0,-50.0,6667.091255857744,2,0.5916666666666667,0.21333333333333335,0.5916666666666667,0.195,high,data/New_data/8x8_Case4/csv/force_disp_Test_170.csv,data/New_data/8x8_Case4/Original/plot_Test_170_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_171,-6.0,-18.0,5183.317029035286,3,0.8633333333333333,0.0,0.13666666666666666,0.8633333333333333,low,data/New_data/8x8_Case4/csv/force_disp_Test_171.csv,data/New_data/8x8_Case4/Original/plot_Test_171_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_172,-68.0,5.0,4680.854805367758,2,0.6016666666666667,0.058333333333333334,0.6016666666666667,0.34,high,data/New_data/8x8_Case4/csv/force_disp_Test_172.csv,data/New_data/8x8_Case4/Original/plot_Test_172_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_173,82.0,-55.0,5396.066274877702,2,0.4633333333333333,0.45166666666666666,0.4633333333333333,0.085,high,data/New_data/8x8_Case4/csv/force_disp_Test_173.csv,data/New_data/8x8_Case4/Original/plot_Test_173_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_174,-76.0,51.0,5716.346537682102,2,0.57,0.36333333333333334,0.57,0.06666666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_174.csv,data/New_data/8x8_Case4/Original/plot_Test_174_original.png
