case,test_id,label,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case4,Test_027,2,62.0,-28.0,13035.4194559,1001,205,0.205,0.41747510746530236,776,0.7752247752247752,450810.7352219257,146584.36985668086,191542.69141519186,121849.12742094889,0.6361460545462746,0.36385394545372535,0.9951872817225746,0.01964830943668737,0.9999100987303481,-0.2583715363842236,0.2583715363842236,0.46566480467821464,0.7850579946803673,5.362913538779139,0
Case4,Test_028,2,-60.0,15.0,11527.7571215,1001,115,0.115,0.29609069785659176,866,0.8651348651348651,720980.1646665595,197034.9037614754,274970.4193109669,152157.70490640638,0.5533602679433297,0.4466397320566703,0.9913318972442369,0.026285829199073636,0.9998236931507312,-0.34683587622389034,0.34683587622389034,0.6079170306925649,1.0183841334329706,8.625531493214453,0
Case4,Test_029,2,-86.0,4.0,10320.0099764,1001,89,0.089,0.25182213864480774,892,0.8911088911088911,849044.4014959941,214769.2719724913,306093.501074306,155163.46657594934,0.506915259655521,0.493084740344479,0.9876220625405391,0.03159461150643462,0.9997310701970795,-0.41943650316776476,0.41943650316776476,0.6875149095080574,1.0427535781493313,9.274365715701038,0
Case4,Test_030,2,-45.0,-21.0,11450.9530458,1001,141,0.141,0.3424557506011021,840,0.8391608391608392,581584.8737891612,162402.23277462923,226881.44805076622,127292.00925730728,0.5610507617565313,0.4389492382434687,0.9918778620281982,0.025396529822377743,0.9998435100095866,-0.3338558001915218,0.3338558001915218,0.5973829246284326,0.9959109294882521,7.622770376083054,0
Case4,Test_031,1,39.0,-42.0,15017.8709402,1001,466,0.466,0.694156673149616,515,0.5144855144855145,223244.383279755,79370.08606186317,98299.99806264995,71373.31204781088,0.726076433921415,0.273923566078585,0.9976705111990967,0.013681345439666143,0.9999807428907375,-0.1759842685257504,0.1759842685257504,0.33258938001040034,0.5415332360987881,2.861056457769962,0
Case4,Test_032,2,-68.0,32.0,13274.154748,1001,238,0.238,0.4538403310949173,743,0.7422577422577422,392839.6982516138,134638.34351803196,173640.64721770628,113768.24793981886,0.655193641366581,0.344806358633419,0.9958232657800448,0.018315512959002984,0.9999289301849275,-0.24039582128354367,0.24039582128354367,0.43575637884972585,0.7244311586866778,4.573951448204866,0
Case4,Test_033,2,30.0,-72.0,13140.8120875,1001,205,0.205,0.42006839111679734,776,0.7752247752247752,453318.7287062636,146590.16159836433,189681.13953779123,122326.4329133681,0.6449056200919561,0.3550943799080439,0.995460719016777,0.01910419619796033,0.9999131773117417,-0.2515878690342777,0.2515878690342777,0.45062440853491437,0.7687911520163784,5.681234013175413,0
Case4,Test_034,1,65.0,-56.0,12351.5149036,1001,735,0.735,0.8725472149350849,246,0.24575424575424576,115409.27081012311,43669.3725108682,50043.88150592176,41329.7925895643,0.8258710424904528,0.17412895750954713,0.999225010318223,0.007958945446352448,0.999996435379364,-0.10056924872107353,0.10056924872107353,0.1967079058330924,0.32797082866381666,1.7582062222084573,0
Case4,Test_035,1,62.0,45.0,14907.5453923,1001,607,0.607,0.7628481075101946,374,0.37362637362637363,170893.9215464839,76573.73966119628,90432.22206013738,68553.8537916478,0.7580688855136116,0.24193111448638832,0.9980563743642245,0.012631286783369907,0.9999777962221107,-0.16623011246183902,0.16623011246183902,0.2822983198881426,0.3771590149813925,0.9433779954171087,0
Case4,Test_036,1,-51.0,58.0,13739.8908747,1001,731,0.731,0.8693810976283163,250,0.24975024975024976,126959.51701578531,50277.11717525785,48994.12563322038,49441.3525173254,1.0091281735988729,-0.009128173598872906,0.999982139958448,0.0012321213017860262,0.9999970029201647,-0.00491872342376612,0.00491872342376612,0.03431206590477348,0.11501764155657604,1.344571543563731,0
Case4,Test_037,1,82.0,-75.0,6153.59747511,1001,427,0.427,0.6535488889758635,554,0.5534465534465535,98898.73192562522,37318.452838832556,40515.710065558545,35536.46653519703,0.8771033872464634,0.12289661275353658,0.9996386159209578,0.00546155353582844,0.9999932469835299,-0.07172259285534051,0.07172259285534051,0.1325695216793941,0.2594709015803994,2.758513773478626,0
Case4,Test_038,1,-37.0,59.0,14332.6667656,1001,377,0.377,0.5975772684648418,604,0.6033966033966034,265996.9536235397,99810.83633178085,124778.70895671012,87471.33061097183,0.7010116657106825,0.2989883342893175,0.997053685663418,0.015413566995616879,0.9999638428765639,-0.20110267119268388,0.20110267119268388,0.36674310192382714,0.5721129702202589,2.705257786341292,0
Case4,Test_039,2,-35.0,-29.0,12006.8955547,1001,192,0.192,0.4252444039472407,789,0.7882117882117882,439227.21765972447,128556.3630489769,172784.0543982227,103598.0455443772,0.5995810545434384,0.40041894545656165,0.9936502650511075,0.02255706440086857,0.9998764641293093,-0.29714375720128944,0.29714375720128944,0.5262544201937709,0.8503838815151838,6.2360082367627,0
Case4,Test_040,2,84.0,24.0,11960.1731404,1001,146,0.146,0.3379246261443937,835,0.8341658341658341,586291.5831321042,176218.34217708666,233087.78784489873,140808.0722742054,0.6040988829835302,0.3959011170164698,0.9937505361273004,0.022449979079124324,0.9998604163538012,-0.29740072152384095,0.29740072152384095,0.5144087234551439,0.858330326635221,7.094227786792203,0
Case4,Test_041,2,12.0,88.0,10861.8750677,1001,98,0.098,0.27140191208683345,883,0.8821178821178821,799691.9160107328,206902.3689557964,287314.9550712532,153821.0202299104,0.5353742209199076,0.46462577908009245,0.9897704223651761,0.02875589852657858,0.9997690699070656,-0.381982137073132,0.381982137073132,0.6325688827442666,0.969848265823054,8.590383252285164,0
Case4,Test_042,2,-80.0,36.0,13228.4187088,1001,264,0.264,0.4782237005936436,717,0.7162837162837162,352450.4564577373,125960.74546555876,161040.99774313456,107491.08603204363,0.667476527955293,0.332523472044707,0.9961935288459906,0.01749458520887696,0.9999382509547771,-0.22933484489061687,0.22933484489061687,0.41677217729818217,0.6807043516707257,3.8720604728373473,0
Case4,Test_043,1,90.0,52.0,10201.0263764,1001,416,0.416,0.6570207692410657,565,0.5644355644355644,171607.3206120242,59387.15425413724,67231.77339300391,55233.44463793752,0.8215378213373897,0.17846217866261022,0.9991733499862172,0.008227977055245516,0.9999862015609433,-0.10770839162577651,0.10770839162577651,0.20017439883235272,0.3799611579216845,3.313512160401899,0
Case4,Test_044,2,-83.0,8.0,10546.2695091,1001,93,0.093,0.25877835447959996,888,0.8871128871128872,824304.6875236754,212750.87815084154,300713.58052808064,156221.77218705442,0.519503548568424,0.480496451431576,0.9887127604146907,0.030147187344866714,0.9997538003754272,-0.40001146795259623,0.40001146795259623,0.6643957175229611,1.0301116136546633,9.197894417462862,0
Case4,Test_045,2,77.0,-20.0,11760.6102924,1001,129,0.129,0.31470367575636377,852,0.8511488511488512,654317.2028413662,188435.479723086,254547.5392530389,147645.34672777756,0.5800305403110075,0.41996945968899246,0.9926115631203597,0.024378142791884015,0.999840064975521,-0.3228499653602782,0.3228499653602782,0.5559169447242698,0.9199011921696916,7.774012821557108,0
Case4,Test_046,1,56.0,-82.0,9733.11474831,1001,473,0.473,0.7034975026650855,508,0.5074925074925075,142802.95019980526,50725.81760615486,56784.27947787342,47797.420967691054,0.8417368575807291,0.15826314241927092,0.9993933823080318,0.007050865854083704,0.9999913438559037,-0.09159812513393469,0.09159812513393469,0.17541615247907238,0.3413419116115315,3.0301314185953174,0
Case4,Test_047,2,-33.0,64.0,13726.8000241,1001,267,0.267,0.4911540585646997,714,0.7132867132867133,361776.55968949624,124635.95851729164,159380.0840859661,106467.45017617094,0.6680097503195238,0.33199024968047613,0.9962330009351613,0.017398428140630168,0.9999392603587606,-0.22796927920522442,0.22796927920522442,0.41609798404355425,0.6915453074150048,4.2646465935685,0
Case4,Test_048,3,-23.0,-2.0,7397.61497851,1001,40,0.04,0.1804410899961437,941,0.9400599400599401,1329744.5955288622,215509.60848044153,382186.2571008943,124371.10242490996,0.3254201324985815,0.6745798675014185,0.9690857408025362,0.04900522646532718,0.9986646541963746,-0.6436801966799179,0.6436801966799179,1.1381903156057875,1.657684561281569,8.699781914964433,0
Case4,Test_049,2,4.0,78.0,10742.8534234,1001,90,0.09,0.25878573492310325,891,0.8901098901098901,863893.9293781061,215821.3783428078,307564.5681205625,157812.59719985674,0.5131039578590069,0.48689604214099313,0.9882464987197295,0.03074036777310839,0.9997453483081682,-0.4075524443885194,0.4075524443885194,0.6780299527230661,1.0334354891824609,8.818867264413825,0
Case4,Test_050,2,-13.0,60.0,11609.1517173,1001,109,0.109,0.2911874284636341,872,0.8711288711288712,767133.5475646941,201724.79164466882,282795.3173153443,154543.08231537207,0.5464838802229582,0.4535161197770418,0.9908928529413189,0.026952480996391425,0.999812808261278,-0.3558652884895432,0.3558652884895432,0.620063917660614,1.0263446379654628,8.797490990973188,0
Case4,Test_051,2,-54.0,22.0,12204.5963718,1001,155,0.155,0.3570952080135631,826,0.8251748251748252,561766.3658820067,165768.3403846083,225106.13117408683,133042.3171044431,0.5910204062880643,0.4089795937119357,0.9933987322512924,0.02294246914705816,0.9998709108827486,-0.3018124868782933,0.3018124868782933,0.54218426314636,0.925323295107545,7.076729280728273,0
Case4,Test_052,3,14.0,-3.0,6300.99044099,1001,29,0.029,0.15708606478325032,952,0.951048951048951,1554795.5245862564,212417.04897258335,404508.263904639,103175.5381863458,0.25506410472412244,0.7449358952758777,0.9586178448398959,0.056670261949821055,0.9962610660233938,-0.7454542763070512,0.7454542763070512,1.342024410550658,2.031115089322263,9.466522257045426,0
Case4,Test_053,2,-67.0,23.0,12333.831269,1001,153,0.153,0.3492953867651684,828,0.8271728271728271,575970.7139224813,173524.19449226334,231971.845388305,139552.827164912,0.6015938138152505,0.39840618618474954,0.9937600493533308,0.022368032441110134,0.999873795553179,-0.29524455681726625,0.29524455681726625,0.5213812525999243,0.8834157868415841,7.0152345399429805,0
Case4,Test_054,2,-36.0,-80.0,13328.6170924,1001,262,0.262,0.4815392657942953,719,0.7182817182817183,358231.0372109714,124923.86399187818,159893.7454898025,106413.89186772189,0.6655287956495373,0.33447120435046274,0.9961471471153522,0.017601131366790545,0.9999365980804027,-0.23083102260153518,0.23083102260153518,0.4196686918378041,0.6880991235083036,4.034253907099242,0
Case4,Test_055,1,69.0,-62.0,10398.1935933,1001,682,0.682,0.8392555722482036,299,0.2987012987012987,104934.94675675794,40700.23162995472,45391.07505151113,38709.654265054094,0.8528032046195257,0.14719679538047428,0.9994571549284849,0.0066818166386418566,0.9999962832411846,-0.08582611492578916,0.08582611492578916,0.16242651990424894,0.2641048942302469,1.4144701973978897,0
Case4,Test_056,1,88.0,-61.0,8241.59796288,1001,466,0.466,0.6856875893465479,515,0.5144855144855145,122755.92251848303,46003.617329895846,52124.327525117034,43201.85496097442,0.8288232580105104,0.17117674198948965,0.999266415165133,0.0077430095603902155,0.999991280180233,-0.10017013029846682,0.10017013029846682,0.19190008725565572,0.3560930717182985,2.751628636315104,0
Case4,Test_057,1,-85.0,56.0,9449.00038741,1001,458,0.458,0.686496867120839,523,0.5224775224775224,143765.33531492445,51782.45442964983,58817.233476600864,48471.45562959031,0.8241029501816607,0.17589704981833928,0.9992240782227272,0.007963041527875594,0.9999899882822254,-0.10327913778492158,0.10327913778492158,0.1975407030052587,0.36900315698176545,2.920815177195948,0
Case4,Test_058,1,46.0,41.0,15105.2994032,1001,564,0.564,0.7536788789727155,417,0.4165834165834166,186547.05614116194,73108.01774357687,88319.0562016844,66028.63415838715,0.747614807019732,0.25238519298026796,0.9979774426251974,0.012811287044919415,0.9999841495952365,-0.1662378144725112,0.1662378144725112,0.2998202490880894,0.44234281453635943,1.6988790406118142,0
Case4,Test_059,2,34.0,-32.0,12712.4369919,1001,224,0.224,0.46853148083998797,757,0.7562437562437563,394460.92112976697,119226.44919616675,155829.4801315245,98617.91627894896,0.6328578918168285,0.36714210818317145,0.9949690231737729,0.020118732479866796,0.999903436170753,-0.26491103322288684,0.26491103322288684,0.47030698408020793,0.7535087661097729,5.305816055217974,0
Case4,Test_060,3,11.0,-2.0,6055.65434826,990,28,0.028311425682507583,0.15414691633837208,943,0.9525252525252526,1612674.8249171616,211119.89758710656,408778.63582124084,96204.56614779642,0.2353463652877073,0.7646536347122928,0.955596856693715,0.05889933070292243,0.9928554466454693,-0.7728599794060271,0.7728599794060271,1.4003858366367055,2.2004200363772055,20.892349258554106,1
Case4,Test_061,2,19.0,-67.0,12124.1583887,1001,130,0.13,0.32178436701748475,851,0.8501498501498501,668336.747854167,187694.10232782335,254733.98621829654,147760.6287849476,0.5800585582574083,0.4199414417425918,0.99268185464922,0.024219930717575135,0.9998470791892393,-0.32015951498731005,0.32015951498731005,0.5576927865065027,0.9418188514390555,8.20374401274944,0
Case4,Test_062,1,-45.0,-80.0,12713.3128752,1001,393,0.393,0.6509141611578279,588,0.5874125874125874,228130.22396596294,74431.65456527265,80685.51594881764,68818.52264998869,0.8529228801566231,0.1470771198433769,0.9993119098406507,0.007578396188887992,0.9999801637592245,-0.10125089931991288,0.10125089931991288,0.15908849965896474,0.20243772404306368,1.047320783762018,0
Case4,Test_063,2,38.0,69.0,13909.7894913,1001,333,0.333,0.5528660348786538,648,0.6473526473526473,292473.5897003613,108573.42103454523,137030.38337047806,94339.39093730718,0.6884560096591815,0.31154399034081853,0.9967368285047121,0.016208014536030803,0.9999573221220208,-0.2116820922014794,0.2116820922014794,0.38556500413956046,0.6079827683111684,3.0312074014472046,0
Case4,Test_064,2,-65.0,32.0,13412.9027285,1001,248,0.248,0.4662651099718519,733,0.7322677322677322,380481.86123153794,131259.27820028213,168888.7839711577,111301.73027703234,0.6590238123571314,0.3409761876428686,0.9959457137328059,0.018046295633035038,0.9999324384780649,-0.2367082313660848,0.2367082313660848,0.42992209032985657,0.7108623754227008,4.35624044488452,0
Case4,Test_065,2,-32.0,-36.0,12914.8956566,1001,242,0.242,0.4908635478078098,739,0.7382617382617382,369864.54274698184,113333.4002489045,148083.90084508492,94678.15632129862,0.639354823724858,0.360645176275142,0.9952543963396134,0.01951734038515815,0.9999168888881139,-0.2561955775468334,0.2561955775468334,0.46132490813262844,0.7417152852210025,4.9741099510411,0
Case4,Test_066,2,-17.0,82.0,11514.6740322,1001,115,0.115,0.29759198507078455,866,0.8651348651348651,723408.6164208853,196732.71637397044,267712.06392882,150927.56365331213,0.5637682569786663,0.4362317430213338,0.9916108225486174,0.026021813504406015,0.9998104058213836,-0.34534147986713193,0.34534147986713193,0.5822900371121121,0.9313942013203492,8.15073407870716,0
Case4,Test_067,1,-61.0,78.0,9127.18709862,1001,537,0.537,0.7458841359258315,444,0.4435564435564436,117180.67415443108,43713.0582042535,48489.11830124609,41535.59184411251,0.8565961456767738,0.14340385432322628,0.9995143572984033,0.00631468483782871,0.9999942771945929,-0.08162050559070078,0.08162050559070078,0.15755499310104176,0.29669474719867256,2.4203946273636348,0
Case4,Test_068,1,45.0,-66.0,14877.8607996,1001,557,0.557,0.7304069263466128,424,0.42357642357642356,185891.5211543766,80272.4743805026,97178.91507426054,71315.47352306911,0.7338574779166084,0.2661425220833916,0.9976065245822856,0.013968272646660406,0.999976562119215,-0.18299026510375474,0.18299026510375474,0.31736337511620455,0.43558563323612726,1.221441604473739,0
Case4,Test_069,2,33.0,-41.0,13575.1033316,1001,308,0.308,0.5512042879978151,673,0.6723276723276723,308807.37836866104,102101.86754570866,132395.60529564365,87769.46557275463,0.6629333758984114,0.3370666241015886,0.9960891363124095,0.017675652750311837,0.9999495861358983,-0.22978535689554694,0.22978535689554694,0.42703776178334857,0.7021334597608802,4.166405928747224,0
Case4,Test_070,1,48.0,85.0,11390.6216746,1001,388,0.388,0.6442870410326968,593,0.5924075924075924,206120.16409795583,67425.12623857446,74678.10828207439,62496.290253090956,0.8368756479078148,0.1631243520921852,0.9992593299837621,0.007822138157785046,0.9999826406769619,-0.10386276772510888,0.10386276772510888,0.17958918862086204,0.32491000850303015,3.334736233302351,0
Case4,Test_071,1,82.0,86.0,5086.42287956,1001,351,0.351,0.5905746873441813,630,0.6293706293706294,98265.11542109035,35840.53246582239,38086.21362024799,34260.5186401938,0.8995517113305189,0.10044828866948106,0.9997450746876313,0.004600328399377451,0.9999929840358739,-0.061147745738838244,0.061147745738838244,0.10644349084584137,0.203167590948281,2.740845808385018,0
Case4,Test_072,2,-21.0,38.0,11159.0857734,1001,126,0.126,0.33324758689800055,855,0.8541458541458542,627742.9287957216,162420.6886976052,229914.55174007115,124047.36205819529,0.5395368023440137,0.46046319765598626,0.9904616889739614,0.02756067075299751,0.9998084672825754,-0.3633343222128634,0.3633343222128634,0.6352157638047401,1.017888551178277,8.251235704992155,0
Case4,Test_073,1,81.0,-73.0,6540.12498476,1001,451,0.451,0.6732116638878978,530,0.5294705294705294,99525.78233012174,37859.677457090875,41368.62075862198,36013.82986678403,0.8705591147676366,0.1294408852323634,0.9995985771219675,0.005751083608587138,0.9999932901781717,-0.0752042315650587,0.0752042315650587,0.14051480816494097,0.2748157139211379,2.7421774275442203,0
Case4,Test_074,2,78.0,-23.0,11993.2690704,1001,143,0.143,0.33439737941264613,838,0.8371628371628371,599833.3593254113,178577.7645712689,238345.48092164856,142115.78247452644,0.5962596056991919,0.4037403943008081,0.9934362725646579,0.022980489597135837,0.9998592451246648,-0.30414801088529025,0.30414801088529025,0.5283154747786005,0.8862310394702883,7.395990633078554,0
Case4,Test_075,2,26.0,-58.0,12979.6804331,1001,189,0.189,0.40424753101707034,792,0.7912087912087912,487819.00790390605,150759.49920504118,198917.8656150089,124365.50453360502,0.6252103306512721,0.37478966934872787,0.9948392406029013,0.02032219582980309,0.9999009665857818,-0.2671681127301792,0.2671681127301792,0.4838434684775005,0.8377101077673015,6.3051712534728495,0
Case4,Test_076,3,13.0,14.0,7040.28462787,1001,35,0.035,0.17544864209610495,946,0.945054945054945,1419489.5208088956,211437.4403724985,381350.3795212556,114252.73453960005,0.2996004217513355,0.7003995782486645,0.965958262870227,0.05154078741260007,0.9978777222879708,-0.6786318307451474,0.6786318307451474,1.2027353267222973,1.7536690553860945,7.915631043883877,0
Case4,Test_077,2,-6.0,51.0,10863.5648821,1001,91,0.091,0.2637485220214774,890,0.8891108891108891,867496.5582668923,210681.81576515935,307960.2039204977,156161.36848830385,0.5070829493560737,0.4929170506439263,0.9883628196769244,0.03036276596530797,0.9997608688921354,-0.39998016287698446,0.39998016287698446,0.6998235061123683,1.1170679449557064,8.726198108072822,0
Case4,Test_078,1,73.0,-45.0,14124.5573614,1001,478,0.478,0.7299918179381117,503,0.5024975024975025,205147.20142718303,68983.41934264904,70479.2763653384,65102.77100942126,0.9237150885595458,0.07628491144045428,0.9997116425090764,0.0049492895745837946,0.9999867796797894,-0.06465528176766862,0.06465528176766862,0.0897943919374768,0.32171255189233156,6.41215985775051,0
Case4,Test_079,3,0.0,1.0,5357.92259939,1003,23,0.022954091816367265,0.14321077745306326,960,0.9571286141575274,1696895.5684251436,200407.2883309183,408614.3837287525,63743.10005472228,0.15599817968482577,0.8440018203151742,0.9438474755266071,0.06706723331448419,0.9435663146833845,-0.8593265655509482,0.8593265655509482,1.6396474900023763,3.764681001711172,234.20267090633524,0
Case4,Test_080,1,-42.0,-56.0,14957.0899963,1001,563,0.563,0.7417101556152277,418,0.4175824175824176,185317.27799533063,77107.90855840917,92422.8113963436,68994.8627828744,0.7465133524990775,0.25348664750092254,0.9978989333209994,0.01309443969530823,0.9999780443108155,-0.17151382827177844,0.17151382827177844,0.2995148497029323,0.4208703240714414,1.3308109408289397,0
Case4,Test_081,2,-80.0,12.0,10909.0260958,1001,101,0.101,0.27163058262739914,880,0.8791208791208791,781788.30446941,208040.72272122145,290120.5467123985,156121.88311668966,0.5381276331023047,0.4618723668976953,0.990073335690107,0.02825571342426219,0.9997821897015875,-0.3746602059544025,0.3746602059544025,0.630736480461318,1.002173444261665,8.83613119761128,0
Case4,Test_082,3,23.0,-15.0,8378.18367328,1001,53,0.053,0.21334543122889535,928,0.9270729270729271,1115313.0538783162,203594.96273732506,336136.3989690989,128432.21485495543,0.3820836281011097,0.6179163718988903,0.9764193173894374,0.04305879932822071,0.9992602747488367,-0.5672523791793044,0.5672523791793044,0.9797301760865713,1.4144196209027835,8.12429561625936,0
Case4,Test_083,3,9.0,25.0,8284.8669635,1001,48,0.048,0.20522706545390143,933,0.932067932067932,1199155.7149513846,209984.42671699618,355942.8419702854,128730.152665546,0.36165961914832545,0.6383403808516747,0.9737982589082386,0.04531300775551545,0.9991130469036136,-0.5961072309152677,0.5961072309152677,1.0355246686851842,1.4397251368272959,4.959192229253631,0
Case4,Test_084,2,-58.0,-24.0,12444.2836255,1001,169,0.169,0.37356121009259835,812,0.8111888111888111,525590.1290345645,160291.21781293026,214607.48350549125,129979.52429390934,0.605661658068804,0.394338341931196,0.9940209871067253,0.02186625018950929,0.9998827312296218,-0.2878614190882427,0.2878614190882427,0.5161941161166219,0.8764215935484808,6.456241571331134,0
Case4,Test_085,2,-27.0,19.0,9415.99099593,1001,76,0.076,0.2557964985982789,905,0.9040959040959041,881462.9030275982,186776.24401049648,286436.99786247575,128058.97313269839,0.4470755317516005,0.5529244682483996,0.9831431292258456,0.03659572986132783,0.9995868344451513,-0.48335917983076016,0.48335917983076016,0.8220017914587976,1.2050832309876136,8.265622731464191,0
Case4,Test_086,2,-44.0,-26.0,12108.8656918,1001,190,0.19,0.410358492937163,791,0.7902097902097902,451263.2952825608,136899.64833730707,185829.25529559,111366.11487345604,0.5992926931570118,0.40070730684298816,0.9937776031118668,0.022249013783508874,0.9998905117592329,-0.29153520938863897,0.29153520938863897,0.5302856805537584,0.8873679284061118,6.119474575018444,0
Case4,Test_087,1,87.0,-65.0,7492.79006805,1001,467,0.467,0.6843621866789438,514,0.5134865134865135,111158.82686993798,42208.50271282454,47381.89411269793,39800.697582272674,0.8399980272550235,0.16000197274497654,0.9993720183656056,0.007171818607999709,0.9999923332742188,-0.09293938019040854,0.09293938019040854,0.17775799060795805,0.3300597670867126,2.6514812490488,0
Case4,Test_088,2,-9.0,-87.0,10758.9887906,1001,94,0.094,0.2652776205600214,887,0.8861138861138861,830256.1241629611,210519.6159266059,295592.3870065601,154098.56458438007,0.5213211549354285,0.4786788450645715,0.9887219175254586,0.03020093129191999,0.9997458118693845,-0.4012091801119427,0.4012091801119427,0.6586206866783335,0.9821723130703588,8.207962538580887,0
Case4,Test_089,2,2.0,55.0,10893.2701251,1001,89,0.089,0.25994283487551556,892,0.8911088911088911,882009.9849829178,215492.30568271407,314118.5009385144,159669.8739903993,0.508310951164424,0.49168904883557596,0.9884319481189946,0.030288439831627777,0.9997607726009194,-0.39925999039167803,0.39925999039167803,0.6960763376361755,1.118470387990557,9.176846340647785,0
Case4,Test_090,1,40.0,61.0,14464.7492882,1001,441,0.441,0.6481753665448601,540,0.5394605394605395,228920.8656885486,90729.8874250962,111727.864047088,80178.5647881387,0.7176237142987646,0.2823762857012354,0.9973502580006094,0.014647448112461664,0.99997089699474,-0.1913054874824557,0.1913054874824557,0.34202548568623836,0.5088150688715968,2.0300319917897127,0
Case4,Test_091,1,50.0,-64.0,14101.899112,1001,682,0.682,0.8567524390005655,299,0.2987012987012987,142176.68924348423,46847.10837153932,41409.1107664252,47231.54815645566,1.1406076412235189,-0.1406076412235188,0.9996426511406237,0.0054860377115844355,0.9999982388597621,0.056420971604911725,0.056420971604911725,0.13891224588322426,1.099929706098219,19.291938098015578,0
Case4,Test_092,3,-7.0,20.0,7426.68999791,1001,38,0.038,0.1844444858692209,943,0.942057942057942,1372929.329319547,211809.32073300396,371970.44252446695,119604.49947004813,0.32154302008063707,0.6784569799193629,0.9692821059553862,0.049054009397726514,0.9983406873637757,-0.646308976608767,0.646308976608767,1.1379728368126334,1.6314766506468183,6.2385950534271615,0
Case4,Test_093,2,85.0,-17.0,11263.5123207,1001,114,0.114,0.2923688426574702,867,0.8661338661338661,712191.2326205898,197335.69245471284,269419.3598300344,151005.07998788162,0.5604834043223342,0.4395165956776657,0.9914636785733734,0.026237563615956045,0.9998072323415367,-0.34815656477195117,0.34815656477195117,0.5883648109067207,0.9490724572322059,8.320262735962729,0
Case4,Test_094,2,18.0,-59.0,12146.2977638,1001,130,0.13,0.3239955523399814,851,0.8501498501498501,671092.9667712568,185756.36018511446,254561.38009892276,145927.71332347865,0.5732515799009693,0.4267484200990307,0.9924204486088475,0.024610363692954326,0.999844369316205,-0.3247931026056095,0.3247931026056095,0.5713132213145552,0.9628740844154284,7.95648888427354,0
Case4,Test_095,2,-26.0,-51.0,12701.4639058,1001,194,0.194,0.41459694641161854,787,0.7862137862137862,463976.2433984816,141975.3780150759,189686.21098560453,116869.71334148665,0.616121291759874,0.38387870824012604,0.9945478582624935,0.020847925557291546,0.9998995176217678,-0.2732883211244564,0.2732883211244564,0.5007703517021562,0.8621214338540293,6.1820177845412445,0
Case4,Test_096,2,-86.0,26.0,12134.8482333,1001,158,0.158,0.3536501617089169,823,0.8221778221778222,548961.5113807977,169105.19446110423,221996.38096590893,136620.01390900346,0.6154155005345949,0.38458449946540507,0.9942712225007919,0.02149490602097643,0.9998747347234812,-0.284548989944348,0.284548989944348,0.4956754992228641,0.8306539521507911,6.670816048927577,0
Case4,Test_097,1,71.0,68.0,8771.27632575,1001,601,0.601,0.789218305235478,380,0.37962037962037964,99791.39800588957,38301.717385554985,41832.735080485916,36654.734869343214,0.8762213323804847,0.12377866761951525,0.9996371386044407,0.005469739854081531,0.9999958814143002,-0.07080453352957117,0.07080453352957117,0.13421380928592833,0.24416345884995955,1.859744092857028,0
Case4,Test_098,3,-1.0,-33.0,8954.07697237,1001,59,0.059,0.21858773497786052,922,0.9210789210789211,1084166.9757054334,212409.36324283088,345519.4723213454,139698.6505718938,0.40431484116753075,0.5956851588324692,0.9787815825474115,0.04079241280721906,0.9994646184009264,-0.5362161551989725,0.5362161551989725,0.9303190364204762,1.3330643895372212,7.05274614967891,0
Case4,Test_099,1,64.0,-58.0,12184.1206697,1001,766,0.766,0.8886976117117174,215,0.21478521478521478,109028.34183032878,41835.384897758726,47348.80746575816,39598.906814673195,0.8363232134898105,0.1636767865101895,0.9992900612419607,0.007639108783176266,0.9999964038051175,-0.09749157484382573,0.09749157484382573,0.18316527980271446,0.2881675269023312,1.368703230644826,0
Case4,Test_100,2,-77.0,-19.0,11632.6761619,1001,125,0.125,0.3080662941622357,856,0.8551448551448552,671364.5330267784,191125.52706801187,259373.66032271466,148795.06433540408,0.5736706809406635,0.42632931905933646,0.9922605803731948,0.024952123456709854,0.9998310021472072,-0.33053601513002456,0.33053601513002456,0.5668745573041514,0.9281717026247518,7.7150506167487265,0
Case4,Test_101,2,-37.0,81.0,13438.5367693,1001,276,0.276,0.49570415003363755,705,0.7042957042957043,342400.8764465123,121328.18329476484,154937.21206848047,103859.37570036824,0.6703320287863679,0.32966797121363206,0.9962820571375266,0.01728618486343982,0.9999408665297228,-0.22636548415993818,0.22636548415993818,0.4129204240437966,0.6751974731168617,3.754590644864834,0
Case4,Test_102,2,-38.0,46.0,14808.1990773,1001,472,0.472,0.6888988730021708,509,0.5084915084915085,218993.43013623322,81490.47439125637,101201.36216458782,72699.6685712148,0.7183665023498441,0.28163349765015583,0.9974474832811203,0.01433768720591767,0.9999783683330168,-0.1854692504423277,0.1854692504423277,0.3428249609379825,0.5281191753092347,2.325827649937935,0
Case4,Test_103,2,-40.0,-10.0,9846.8012717,1001,82,0.082,0.2513049276909586,899,0.8981018981018981,871712.099528488,200855.44619540017,305046.4928927562,143573.58247255522,0.4706613116939874,0.5293386883060126,0.9854971794896619,0.03381032509829263,0.9996999295178755,-0.4448588132679436,0.4448588132679436,0.7770428443567196,1.212320536059682,9.56206041722669,0
