case,test_id,label,case_id,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case4,Test_026,1,1,-56.0,40.0,14646.8444603,1001,493,0.493,0.6881090609347216,488,0.4875124875124875,207292.23658131665,84604.63775300261,103069.06701173473,75154.42160245987,0.7291656340879006,0.2708343659120994,0.9975791700374819,0.014023589072752415,0.9999744244780074,-0.1833642717222823,0.1833642717222823,0.32467660101455903,0.4685363867823278,1.6596690466651012,0
Case4,Test_027,2,1,62.0,-28.0,13035.4194559,1001,205,0.205,0.41747510746530236,776,0.7752247752247752,450810.7352219258,146584.3698566808,191542.69141519186,121849.12742094877,0.636146054546274,0.36385394545372596,0.9951872817225746,0.01964830943668737,0.9999100987303481,-0.25837153638422367,0.25837153638422367,0.4656648046782149,0.7850579946803673,5.362913538779139,0
Case4,Test_028,2,1,-60.0,15.0,11527.7571215,1001,115,0.115,0.29609069785659176,866,0.8651348651348651,720980.1646665593,197034.9037614754,274970.4193109668,152157.70490640632,0.5533602679433297,0.44663973205667024,0.9913318972442369,0.026285829199073636,0.9998236931507312,-0.34683587622389056,0.34683587622389056,0.607917030692564,1.0183841334329706,8.625531493214453,0
Case4,Test_029,2,1,-86.0,4.0,10320.0099764,1001,89,0.089,0.25182213864480774,892,0.8911088911088911,849044.4014959937,214769.27197249138,306093.5010743061,155163.46657594937,0.506915259655521,0.493084740344479,0.9876220625405391,0.03159461150643462,0.9997310701970795,-0.4194365031677634,0.4194365031677634,0.6875149095080582,1.0427535781493313,9.274365715701038,0
Case4,Test_030,2,1,-45.0,-21.0,11450.9530458,1001,141,0.141,0.3424557506011021,840,0.8391608391608392,581584.8737891612,162402.23277462917,226881.4480507662,127292.00925730726,0.5610507617565313,0.43894923824346865,0.9918778620281982,0.02539652982237775,0.9998435100095866,-0.3338558001915238,0.3338558001915238,0.5973829246284325,0.9959109294882521,7.622770376083054,0
Case4,Test_031,1,1,39.0,-42.0,15017.8709402,1001,466,0.466,0.694156673149616,515,0.5144855144855145,223244.38327975495,79370.08606186316,98299.99806264999,71373.31204781095,0.7260764339214154,0.2739235660785846,0.9976705111990967,0.013681345439666138,0.9999807428907375,-0.17598426852574942,0.17598426852574942,0.3325893800103998,0.5415332360987881,2.861056457769962,0
Case4,Test_032,2,1,-68.0,32.0,13274.154748,1001,238,0.238,0.4538403310949173,743,0.7422577422577422,392839.6982516138,134638.34351803196,173640.6472177064,113768.2479398188,0.6551936413665802,0.3448063586334198,0.9958232657800448,0.018315512959002984,0.9999289301849275,-0.24039582128354134,0.24039582128354134,0.4357563788497257,0.7244311586866778,4.573951448204866,0
Case4,Test_033,2,1,30.0,-72.0,13140.8120875,1001,205,0.205,0.42006839111679734,776,0.7752247752247752,453318.7287062636,146590.16159836433,189681.13953779126,122326.43291336829,0.644905620091957,0.355094379908043,0.995460719016777,0.01910419619796033,0.9999131773117417,-0.25158786903427743,0.25158786903427743,0.450624408534914,0.7687911520163784,5.681234013175413,0
Case4,Test_034,1,1,65.0,-56.0,12351.5149036,1001,735,0.735,0.8725472149350849,246,0.24575424575424576,115409.27081012311,43669.37251086822,50043.881505921934,41329.79258956451,0.8258710424904542,0.1741289575095458,0.999225010318223,0.007958945446352459,0.999996435379364,-0.100569248721073,0.100569248721073,0.19670790583310024,0.32797082866381666,1.7582062222084573,0
Case4,Test_035,1,1,62.0,45.0,14907.5453923,1001,607,0.607,0.7628481075101946,374,0.37362637362637363,170893.9215464839,76573.73966119623,90432.22206013741,68553.85379164813,0.7580688855136152,0.24193111448638488,0.9980563743642245,0.012631286783369906,0.9999777962221107,-0.1662301124618366,0.1662301124618366,0.28229831988814297,0.3771590149813925,0.9433779954171087,0
Case4,Test_036,1,1,-51.0,58.0,13739.8908747,1001,731,0.731,0.8693810976283163,250,0.24975024975024976,126959.51701578531,50277.11717525788,48994.12563322039,49441.3525173254,1.0091281735988726,-0.009128173598872606,0.999982139958448,0.0012321213017860205,0.9999970029201647,-0.004918723423766889,0.004918723423766889,0.034312065904776076,0.11501764155657604,1.344571543563731,0
Case4,Test_037,1,1,82.0,-75.0,6153.59747511,1001,427,0.427,0.6535488889758635,554,0.5534465534465535,98898.73192562522,37318.45283883256,40515.710065558545,35536.466535196996,0.8771033872464625,0.12289661275353748,0.9996386159209578,0.005461553535828442,0.9999932469835299,-0.07172259285534029,0.07172259285534029,0.13256952167939495,0.2594709015803994,2.758513773478626,0
Case4,Test_038,1,1,-37.0,59.0,14332.6667656,1001,377,0.377,0.5975772684648418,604,0.6033966033966034,265996.9536235396,99810.83633178084,124778.70895671008,87471.33061097162,0.7010116657106812,0.29898833428931887,0.997053685663418,0.015413566995616875,0.9999638428765639,-0.20110267119268316,0.20110267119268316,0.3667431019238255,0.5721129702202589,2.705257786341292,0
Case4,Test_039,2,1,-35.0,-29.0,12006.8955547,1001,192,0.192,0.4252444039472407,789,0.7882117882117882,439227.21765972447,128556.36304897687,172784.05439822268,103598.0455443772,0.5995810545434385,0.40041894545656154,0.9936502650511075,0.02255706440086857,0.9998764641293093,-0.29714375720128916,0.29714375720128916,0.5262544201937706,0.8503838815151838,6.2360082367627,0
Case4,Test_040,2,1,84.0,24.0,11960.1731404,1001,146,0.146,0.3379246261443937,835,0.8341658341658341,586291.583132104,176218.34217708657,233087.7878448988,140808.07227420533,0.6040988829835298,0.3959011170164702,0.9937505361273004,0.022449979079124324,0.9998604163538012,-0.2974007215238412,0.2974007215238412,0.5144087234551447,0.858330326635221,7.094227786792203,0
Case4,Test_041,2,1,12.0,88.0,10861.8750677,1001,98,0.098,0.27140191208683345,883,0.8821178821178821,799691.9160107328,206902.3689557964,287314.9550712532,153821.02022991038,0.5353742209199075,0.46462577908009256,0.9897704223651761,0.02875589852657858,0.9997690699070656,-0.3819821370731325,0.3819821370731325,0.6325688827442669,0.969848265823054,8.590383252285164,0
Case4,Test_042,2,1,-80.0,36.0,13228.4187088,1001,264,0.264,0.4782237005936436,717,0.7162837162837162,352450.4564577372,125960.74546555866,161040.99774313465,107491.08603204368,0.6674765279552929,0.3325234720447071,0.9961935288459906,0.01749458520887696,0.9999382509547771,-0.22933484489061576,0.22933484489061576,0.416772177298182,0.6807043516707257,3.8720604728373473,0
Case4,Test_043,1,1,90.0,52.0,10201.0263764,1001,416,0.416,0.6570207692410657,565,0.5644355644355644,171607.3206120242,59387.154254137204,67231.77339300376,55233.444637937486,0.8215378213373911,0.178462178662609,0.9991733499862172,0.008227977055245512,0.9999862015609433,-0.10770839162577557,0.10770839162577557,0.20017439883235097,0.3799611579216845,3.313512160401899,0
Case4,Test_044,2,1,-83.0,8.0,10546.2695091,1001,93,0.093,0.25877835447959996,888,0.8871128871128872,824304.6875236755,212750.87815084154,300713.5805280806,156221.7721870544,0.519503548568424,0.480496451431576,0.9887127604146907,0.030147187344866714,0.9997538003754272,-0.40001146795259523,0.40001146795259523,0.6643957175229609,1.0301116136546633,9.197894417462862,0
Case4,Test_045,2,1,77.0,-20.0,11760.6102924,1001,129,0.129,0.31470367575636377,852,0.8511488511488512,654317.2028413662,188435.4797230861,254547.5392530389,147645.34672777756,0.5800305403110075,0.41996945968899246,0.9926115631203597,0.024378142791884008,0.999840064975521,-0.3228499653602773,0.3228499653602773,0.55591694472427,0.9199011921696916,7.774012821557108,0
Case4,Test_046,1,1,56.0,-82.0,9733.11474831,1001,473,0.473,0.7034975026650855,508,0.5074925074925075,142802.95019980526,50725.817606154844,56784.27947787342,47797.420967691134,0.8417368575807305,0.1582631424192695,0.9993933823080318,0.007050865854083709,0.9999913438559037,-0.0915981251339349,0.0915981251339349,0.17541615247907352,0.3413419116115315,3.0301314185953174,0
Case4,Test_047,2,1,-33.0,64.0,13726.8000241,1001,267,0.267,0.4911540585646997,714,0.7132867132867133,361776.5596894961,124635.95851729166,159380.08408596614,106467.45017617098,0.668009750319524,0.33199024968047597,0.9962330009351613,0.01739842814063016,0.9999392603587606,-0.22796927920522417,0.22796927920522417,0.41609798404355375,0.6915453074150048,4.2646465935685,0
Case4,Test_048,3,1,-23.0,-2.0,7397.61497851,1001,40,0.04,0.1804410899961437,941,0.9400599400599401,1329744.5955288622,215509.6084804416,382186.2571008942,124371.10242490999,0.3254201324985817,0.6745798675014183,0.9690857408025362,0.04900522646532718,0.9986646541963746,-0.6436801966799198,0.6436801966799198,1.1381903156057875,1.657684561281569,8.699781914964433,0
Case4,Test_049,2,1,4.0,78.0,10742.8534234,1001,90,0.09,0.25878573492310325,891,0.8901098901098901,863893.9293781061,215821.3783428077,307564.5681205625,157812.59719985674,0.5131039578590069,0.48689604214099313,0.9882464987197295,0.03074036777310839,0.9997453483081682,-0.4075524443885194,0.4075524443885194,0.6780299527230669,1.0334354891824609,8.818867264413825,0
Case4,Test_050,2,1,-13.0,60.0,11609.1517173,1001,109,0.109,0.2911874284636341,872,0.8711288711288712,767133.547564694,201724.79164466882,282795.3173153443,154543.0823153721,0.5464838802229584,0.4535161197770417,0.9908928529413189,0.026952480996391425,0.999812808261278,-0.3558652884895432,0.3558652884895432,0.6200639176606145,1.0263446379654628,8.797490990973188,0
Case4,Test_051,2,1,-54.0,22.0,12204.5963718,1001,155,0.155,0.3570952080135631,826,0.8251748251748252,561766.3658820067,165768.34038460845,225106.1311740868,133042.3171044431,0.5910204062880644,0.4089795937119356,0.9933987322512924,0.02294246914705816,0.9998709108827486,-0.3018124868782932,0.3018124868782932,0.54218426314636,0.925323295107545,7.076729280728273,0
Case4,Test_052,3,1,14.0,-3.0,6300.99044099,1001,29,0.029,0.15708606478325032,952,0.951048951048951,1554795.5245862564,212417.0489725833,404508.26390463917,103175.53818634576,0.2550641047241222,0.7449358952758778,0.9586178448398959,0.056670261949821055,0.9962610660233938,-0.7454542763070511,0.7454542763070511,1.3420244105506585,2.031115089322263,9.466522257045426,0
Case4,Test_053,2,1,-67.0,23.0,12333.831269,1001,153,0.153,0.3492953867651684,828,0.8271728271728271,575970.7139224813,173524.19449226328,231971.84538830497,139552.82716491216,0.6015938138152511,0.3984061861847489,0.9937600493533308,0.022368032441110137,0.999873795553179,-0.295244556817264,0.295244556817264,0.5213812525999242,0.8834157868415841,7.0152345399429805,0
Case4,Test_054,2,1,-36.0,-80.0,13328.6170924,1001,262,0.262,0.4815392657942953,719,0.7182817182817183,358231.0372109714,124923.86399187818,159893.74548980253,106413.8918677219,0.6655287956495373,0.3344712043504628,0.9961471471153522,0.017601131366790545,0.9999365980804027,-0.2308310226015358,0.2308310226015358,0.4196686918378036,0.6880991235083036,4.034253907099242,0
Case4,Test_055,1,1,69.0,-62.0,10398.1935933,1001,682,0.682,0.8392555722482036,299,0.2987012987012987,104934.94675675796,40700.231629954775,45391.07505151113,38709.654265054094,0.8528032046195257,0.14719679538047428,0.9994571549284849,0.006681816638641865,0.9999962832411846,-0.08582611492578805,0.08582611492578805,0.16242651990425425,0.2641048942302469,1.4144701973978897,0
Case4,Test_056,1,1,88.0,-61.0,8241.59796288,1001,466,0.466,0.6856875893465479,515,0.5144855144855145,122755.92251848301,46003.61732989585,52124.32752511707,43201.854960974495,0.8288232580105112,0.17117674198948882,0.999266415165133,0.007743009560390212,0.999991280180233,-0.10017013029846593,0.10017013029846593,0.19190008725565486,0.3560930717182985,2.751628636315104,0
Case4,Test_057,1,1,-85.0,56.0,9449.00038741,1001,458,0.458,0.686496867120839,523,0.5224775224775224,143765.33531492445,51782.45442964981,58817.233476600864,48471.45562959022,0.8241029501816592,0.17589704981834076,0.9992240782227272,0.007963041527875588,0.9999899882822254,-0.10327913778492193,0.10327913778492193,0.1975407030052587,0.36900315698176545,2.920815177195948,0
Case4,Test_058,1,1,46.0,41.0,15105.2994032,1001,564,0.564,0.7536788789727155,417,0.4165834165834166,186547.05614116194,73108.01774357687,88319.05620168458,66028.634158387,0.7476148070197287,0.25238519298027123,0.9979774426251974,0.012811287044919415,0.9999841495952365,-0.1662378144725093,0.1662378144725093,0.2998202490880861,0.44234281453635943,1.6988790406118142,0
Case4,Test_059,2,1,34.0,-32.0,12712.4369919,1001,224,0.224,0.46853148083998797,757,0.7562437562437563,394460.921129767,119226.44919616672,155829.48013152444,98617.91627894898,0.6328578918168288,0.3671421081831711,0.9949690231737729,0.020118732479866796,0.999903436170753,-0.26491103322288795,0.26491103322288795,0.47030698408020655,0.7535087661097729,5.305816055217974,0
Case4,Test_060,3,1,11.0,-2.0,6055.65434826,990,28,0.028311425682507583,0.15414691633837208,943,0.9525252525252526,1612674.8249171616,211119.89758710665,408778.6358212407,96204.56614779642,0.23534636528770736,0.7646536347122926,0.955596856693715,0.05889933070292243,0.9928554466454693,-0.7728599794060267,0.7728599794060267,1.4003858366367052,2.2004200363772055,20.892349258554106,1
Case4,Test_061,2,1,19.0,-67.0,12124.1583887,1001,130,0.13,0.32178436701748475,851,0.8501498501498501,668336.747854167,187694.1023278234,254733.98621829646,147760.6287849476,0.5800585582574085,0.41994144174259157,0.99268185464922,0.02421993071757514,0.9998470791892393,-0.3201595149873105,0.3201595149873105,0.5576927865065024,0.9418188514390555,8.20374401274944,0
Case4,Test_062,1,1,-45.0,-80.0,12713.3128752,1001,393,0.393,0.6509141611578279,588,0.5874125874125874,228130.22396596282,74431.65456527263,80685.51594881763,68818.52264998876,0.8529228801566241,0.14707711984337585,0.9993119098406507,0.007578396188887996,0.9999801637592245,-0.10125089931991238,0.10125089931991238,0.15908849965896457,0.20243772404306368,1.047320783762018,0
Case4,Test_063,2,1,38.0,69.0,13909.7894913,1001,333,0.333,0.5528660348786538,648,0.6473526473526473,292473.5897003613,108573.42103454523,137030.3833704781,94339.39093730724,0.6884560096591816,0.3115439903408184,0.9967368285047121,0.016208014536030803,0.9999573221220208,-0.2116820922014797,0.2116820922014797,0.3855650041395611,0.6079827683111684,3.0312074014472046,0
Case4,Test_064,2,1,-65.0,32.0,13412.9027285,1001,248,0.248,0.4662651099718519,733,0.7322677322677322,380481.8612315379,131259.27820028216,168888.78397115774,111301.73027703223,0.6590238123571306,0.34097618764286935,0.9959457137328059,0.018046295633035038,0.9999324384780649,-0.236708231366084,0.236708231366084,0.42992209032985723,0.7108623754227008,4.35624044488452,0
Case4,Test_065,2,1,-32.0,-36.0,12914.8956566,1001,242,0.242,0.4908635478078098,739,0.7382617382617382,369864.5427469818,113333.4002489045,148083.900845085,94678.15632129862,0.6393548237248576,0.36064517627514237,0.9952543963396134,0.01951734038515815,0.9999168888881139,-0.2561955775468334,0.2561955775468334,0.4613249081326297,0.7417152852210025,4.9741099510411,0
Case4,Test_066,2,1,-17.0,82.0,11514.6740322,1001,115,0.115,0.29759198507078455,866,0.8651348651348651,723408.6164208854,196732.71637397038,267712.06392882,150927.56365331225,0.5637682569786667,0.43623174302133333,0.9916108225486174,0.026021813504406018,0.9998104058213836,-0.34534147986713204,0.34534147986713204,0.5822900371121115,0.9313942013203492,8.15073407870716,0
Case4,Test_067,1,1,-61.0,78.0,9127.18709862,1001,537,0.537,0.7458841359258315,444,0.4435564435564436,117180.67415443108,43713.05820425352,48489.118301246184,41535.59184411252,0.8565961456767722,0.1434038543232278,0.9995143572984033,0.006314684837828718,0.9999942771945929,-0.08162050559070133,0.08162050559070133,0.15755499310104254,0.29669474719867256,2.4203946273636348,0
Case4,Test_068,1,1,45.0,-66.0,14877.8607996,1001,557,0.557,0.7304069263466128,424,0.42357642357642356,185891.52115437665,80272.4743805026,97178.91507426063,71315.4735230691,0.7338574779166076,0.26614252208339245,0.9976065245822856,0.013968272646660406,0.999976562119215,-0.18299026510375538,0.18299026510375538,0.3173633751162056,0.43558563323612726,1.221441604473739,0
Case4,Test_069,2,1,33.0,-41.0,13575.1033316,1001,308,0.308,0.5512042879978151,673,0.6723276723276723,308807.37836866104,102101.86754570866,132395.60529564365,87769.46557275462,0.6629333758984113,0.3370666241015887,0.9960891363124095,0.017675652750311837,0.9999495861358983,-0.22978535689554663,0.22978535689554663,0.42703776178334774,0.7021334597608802,4.166405928747224,0
Case4,Test_070,1,1,48.0,85.0,11390.6216746,1001,388,0.388,0.6442870410326968,593,0.5924075924075924,206120.16409795583,67425.12623857446,74678.10828207439,62496.290253091145,0.8368756479078173,0.16312435209218268,0.9992593299837621,0.007822138157785046,0.9999826406769619,-0.10386276772511022,0.10386276772511022,0.1795891886208625,0.32491000850303015,3.334736233302351,0
Case4,Test_071,1,1,82.0,86.0,5086.42287956,1001,351,0.351,0.5905746873441813,630,0.6293706293706294,98265.11542109035,35840.53246582242,38086.21362024799,34260.5186401938,0.8995517113305189,0.10044828866948106,0.9997450746876313,0.004600328399377451,0.9999929840358739,-0.06114774573883831,0.06114774573883831,0.10644349084584141,0.203167590948281,2.740845808385018,0
